Emp_ID,Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,City,Gender,Education_Level,Dateofjoining,EmployeeLeaveOrNot
1738,27.93,53928,1,1,554712,2.8,C26,Male,Bachelor,17-04-2013,1
1739,30,56867,2,2,0,1,C7,Male,Bachelor,22-05-2017,1
1740,27,53857,1,1,0,1,C22,Female,Master,05-12-2017,0
1741,39,95139,3,3,830597.14,2.71,C12,Male,Bachelor,29-05-2017,0
1742,32,95822,3,3,0,1,C27,Female,Master,17-05-2017,1
1743,37.47,45163,2,2,638579.41,2.76,C18,Male,College,11-08-2015,1
1744,23,47072,1,1,0,1,C22,Male,College,31-08-2015,1
1745,30.17,149637,2,4,889862.5,1.75,C18,Male,Master,19-12-2011,0
1746,50.18,38478,1,2,332004.71,1.47,C12,Female,Master,24-09-2015,1
1749,32,33681,1,1,134576.67,1,C1,Female,Master,08-08-2013,1
1751,30,60847,2,2,51233.33,1,C5,Male,Master,30-08-2016,1
1752,34.11,80094,3,3,244435.56,1.67,C15,Female,Bachelor,17-04-2017,0
1753,40.08,47598,1,1,600049.17,2.88,C13,Male,College,19-07-2012,0
1754,25,42975,1,1,-166666.67,1,C10,Female,Master,09-01-2016,1
1755,29,37995,2,2,0,1,C2,Male,Bachelor,12-11-2016,1
1756,41.09,51016,2,3,507514.09,2.09,C13,Female,Bachelor,13-11-2014,1
1757,34.67,31500,1,1,161856.67,1.33,C3,Female,Bachelor,11-03-2017,1
1758,40,67685,3,3,0,1,C27,Male,Master,30-12-2016,0
1759,31,22738,1,1,0,1,C28,Male,Master,18-08-2015,1
1760,30.62,30996,1,1,54933.75,1,C4,Male,Bachelor,02-12-2015,1
1761,39,149354,5,5,0,1,C20,Male,Master,18-02-2013,1
1763,22,33042,1,1,0,1,C12,Female,College,30-11-2016,1
1764,38.2,76804,3,3,39212,1,C7,Male,Master,03-08-2017,0
1766,32,23221,3,3,0,1,C20,Male,Bachelor,24-10-2017,0
1769,32.62,45609,1,1,78327.5,1,C2,Male,Master,08-07-2015,1
1770,37.42,85057.96,1,3.04,1404568.33,2.75,C4,Female,Master,02-05-2013,0
1771,34,40685,2,2,0,1,C15,Female,College,01-03-2017,1
1773,27,81385,1,2,128564,1,C11,Female,Master,18-05-2015,1
1774,35,83242,2,2,80700,1,C23,Male,Master,19-06-2017,1
1775,37,85332,3,3,0,1,C18,Female,Bachelor,30-10-2017,0
1776,36.33,73566,2,2,1457263.33,4,C11,Male,Master,25-07-2017,0
1778,28.73,47980,2,2,348622.73,1.82,C3,Male,Master,15-06-2015,1
1779,27.5,59205,1,1,157550,1.75,C3,Male,College,04-07-2017,1
1781,38.8,91064,3,3,37590,1,C25,Male,Master,06-02-2017,1
1782,39.5,101227,1,3,686820.42,2.62,C18,Female,Bachelor,12-11-2012,0
1783,43.75,50987.5,1,2.25,1432275.83,3.75,C14,Male,College,31-07-2015,0
1784,30,58671,1,2,287916.67,1.67,C23,Female,Master,25-11-2013,1
1785,31,67067,3,3,0,1,C27,Male,Bachelor,31-07-2017,1
1786,24,63577,1,1,297803.33,2,C9,Male,Bachelor,23-09-2015,1
1788,32,49696,2,2,0,1,C4,Female,Bachelor,05-12-2016,1
1789,31,22875,1,1,0,1,C25,Male,Bachelor,04-07-2016,1
1791,41,54377,2,2,0,1,C29,Male,Bachelor,17-11-2017,0
1792,39,61613,3,3,780963.33,2,C26,Male,College,17-07-2015,1
1793,27.38,48734,2,2,355360,2.12,C24,Female,Master,17-05-2017,0
1795,29,60764,2,3,23464,1,C14,Male,Bachelor,22-01-2015,1
1796,37.33,62204,2,2,32327.78,1,C6,Male,Master,08-10-2016,1
1797,25,45526,1,1,109838.57,1,C8,Male,Bachelor,15-12-2016,1
1800,31.83,35542,2,2,51128.33,1,C3,Male,Bachelor,08-10-2016,1
1801,26,57714,1,1,302805,2,C16,Female,Bachelor,30-05-2017,0
1802,25,26520,2,2,0,1,C18,Male,Master,06-11-2017,0
1803,33.86,52914,1,1,-197932.86,1,C3,Male,Master,09-05-2015,1
1804,30.33,86813,3,3,100276.67,1,C15,Male,Master,04-10-2017,0
1805,39.43,59636,3,3,369948.57,1.86,C19,Male,College,29-05-2017,0
1807,29,16581,1,1,85265,1,C2,Male,Bachelor,19-09-2017,0
1808,51.58,65754,3,3,588965,2,C6,Male,Bachelor,09-09-2015,1
1809,37.75,75835,2,4,50000,1,C22,Male,Bachelor,15-06-2016,1
1810,36,90743,1,3,1341958.75,2.12,C13,Male,College,05-10-2015,1
1811,35.58,66631,1,2,751150.83,2.75,C9,Male,Master,30-06-2014,0
1812,35,51267,3,3,0,1,C23,Female,College,13-12-2017,0
1813,43.25,88204,4,4,469132.5,1.75,C14,Male,Master,12-07-2016,1
1814,26,125011,1,4,1112207.14,2.29,C4,Female,College,28-01-2013,1
1815,32,44108,2,2,184940,1.75,C3,Male,Bachelor,14-09-2017,0
1816,27,53920,1,1,50945,1,C7,Female,College,19-10-2015,1
1817,39.83,58565,1,2.04,862595,3.04,C8,Female,Bachelor,26-07-2012,0
1818,30,25579,2,2,0,1,C25,Male,Master,15-05-2017,1
1819,23,30342,1,1,67505,1,C16,Male,Bachelor,29-08-2017,1
1820,37,57083,2,2,0,1,C20,Female,Bachelor,10-12-2015,1
1823,43.67,46309,2,2,232762.22,1.67,C25,Male,College,05-08-2015,1
1824,22,27023,1,1,309436.67,2,C26,Male,College,23-09-2015,1
1825,51,11943,1,1,131800,1,C13,Male,College,30-05-2015,1
1826,31.08,145483,3,3,376852.31,1.69,C7,Male,Bachelor,01-07-2016,1
1828,34,46866,3,3,328712.5,1.75,C16,Male,College,06-09-2017,0
1829,32,53181,1,1,0,1,C2,Female,Bachelor,02-12-2015,1
1830,33,30044,1,1,503862.73,2.55,C6,Male,College,30-01-2017,0
1831,38,42960,3,3,106220,1,C5,Male,Bachelor,13-07-2017,0
1832,40.57,136307,5,5,14338.57,1,C4,Male,Master,05-06-2015,1
1834,39,39994,2,2,0,1,C17,Male,College,29-06-2016,1
1835,28,42507,1,2,219097.14,1.43,C1,Male,Master,07-05-2015,1
1836,34,48546,2,2,323860,1.75,C20,Female,College,22-05-2017,0
1837,30,80368,2,2,595580,2.29,C15,Male,College,19-06-2017,0
1838,28,22095,1,1,50990,1,C7,Female,Master,14-09-2015,1
1839,38,15861,1,1,0,1,C2,Male,College,27-10-2017,0
1840,30.33,34856.62,1,2.04,876227.92,2.83,C6,Female,Bachelor,21-11-2014,0
1841,31.58,123565,1,3,1365273.33,3,C24,Male,College,02-09-2011,0
1842,28,68837,2,2,0,1,C23,Female,College,29-06-2017,1
1843,35,113857,3,3,30070,1,C6,Male,College,11-02-2017,1
1844,41.67,17476,1,1,34656.67,1,C1,Female,Bachelor,21-12-2015,1
1845,30,45811,1,2,329377.14,1.86,C9,Male,Master,20-05-2015,1
1846,38.6,41504,2,2,0,1,C3,Female,Bachelor,26-06-2017,1
1847,33,26160,1,1,186907.78,1.67,C24,Female,Bachelor,12-05-2015,1
1848,28,40671,1,1,0,1,C13,Male,Master,04-11-2016,1
1849,31.9,53062,1,2,710426.5,2.5,C6,Male,Master,22-01-2015,1
1850,34,80779,2,2,240631.43,1.71,C20,Female,Master,05-05-2017,1
1851,41,54180,2,2,72707.5,1,C21,Female,College,18-11-2015,1
1852,54.5,70269.83,1,2.17,1209845,3.33,C3,Male,Bachelor,15-06-2015,0
1853,26.67,140833,1,4,1290493.33,2,C29,Male,Master,09-08-2012,1
1854,43.33,53355,1,2,331675.83,2,C21,Male,College,19-07-2012,1
1855,30,54971,2,2,0,1,C17,Male,Master,02-12-2016,1
1856,49.11,59431,1,4,2261276.67,3,C1,Female,Bachelor,02-12-2014,1
1858,26,48860,1,1,1489892.22,3.17,C28,Female,Master,29-06-2016,0
1859,34.33,37209,1,1,715005.42,3.25,C22,Male,College,15-12-2014,0
1860,34.56,37704,2,2,26093.33,1,C14,Male,Bachelor,01-12-2016,1
1861,39,41796,1,1,0,1,C16,Male,College,07-05-2015,1
1862,44,55815,2,2,160142,1,C25,Female,College,14-01-2016,1
1863,29,78511,2,2,0,1,C27,Male,Bachelor,09-08-2017,1
1864,33.08,85688,1,3,1214457.92,3.38,C29,Female,Bachelor,11-08-2011,0
1865,41,51764,2,2,392911.25,1.75,C11,Male,Master,30-11-2015,1
1866,33,38416,1,1,67642.86,1,C12,Male,Bachelor,10-12-2016,1
1867,25.33,90560,1,3,308333.33,1,C20,Female,Master,05-02-2014,1
1868,43,78444,1,3,261961.11,1,C27,Female,College,27-03-2013,1
1869,32.75,127737,3,3,362233.33,2,C21,Female,Bachelor,04-01-2017,0
1871,28.8,42573,2,2,491622,2.4,C5,Male,College,31-07-2017,0
1872,35.5,63739,3,3,0,1,C12,Female,College,27-03-2017,1
1873,33,53926,2,2,0,1,C8,Female,College,02-10-2017,0
1874,37.17,55601,2,2,727288.33,2.5,C26,Male,Bachelor,09-05-2015,0
1875,43.75,74090,1,3,1129154.58,2.75,C2,Female,Master,21-01-2013,0
1876,37.2,18948,1,1,127616,1,C15,Male,Bachelor,02-05-2015,1
1877,39.56,117533.67,1,4.06,2918120,3.33,C26,Female,College,29-04-2016,1
1878,29.33,43578,2,2,310433.33,1.83,C6,Female,College,10-12-2015,1
1879,45.36,77647,3,3,389134.55,1.27,C21,Male,Bachelor,01-11-2014,1
1880,33,66854,2,2,0,1,C14,Female,College,11-12-2017,0
1882,33,52471,3,3,556728.75,1.75,C17,Male,Bachelor,18-11-2016,1
1883,34,53123,3,3,49270,1,C12,Female,College,28-12-2016,1
1884,30,44443,1,1,172260,1.86,C24,Male,Bachelor,29-05-2017,0
1886,29.1,18192,1,1,289570,1.6,C16,Male,Bachelor,13-07-2015,1
1887,33,27895,1,2,157096.67,1,C20,Male,Bachelor,07-02-2014,1
1888,26.18,41255,2,2,366410,2,C20,Female,College,04-02-2017,0
1889,30,39830,2,2,0,1,C10,Female,College,01-02-2017,1
1890,32,79599,3,3,0,1,C14,Female,Bachelor,22-07-2016,1
1891,33,79239,3,3,0,1,C27,Female,Bachelor,06-11-2015,1
1892,43,67732,1,2,871597.08,3.12,C19,Male,Master,19-07-2012,0
1893,38.14,132819,5,5,119690.71,1.21,C26,Male,Bachelor,20-01-2014,0
1894,33,51264,3,3,0,1,C7,Female,Master,09-02-2017,0
1895,26,33721,1,1,0,1,C28,Male,Master,24-06-2017,1
1896,41,71593,2,2,0,1,C15,Female,College,07-12-2015,1
1897,32.1,123750,2,4,659492,1.9,C16,Male,Master,07-04-2016,1
1898,37,36230,3,3,0,1,C16,Male,College,31-08-2016,1
1899,30,57581,1,1,73680,1,C15,Male,Master,26-11-2014,1
1900,29.12,24538,1,1,551727.5,1.75,C13,Male,College,17-11-2016,1
1901,28,96265,3,3,0,1,C11,Male,Master,11-07-2016,1
1902,35,39246,2,2,0,1,C9,Female,College,07-08-2017,1
1904,27,29148,2,2,136513.33,1.33,C14,Male,College,03-06-2013,1
1905,28.67,68418,3,3,71020,1,C5,Male,Master,04-08-2017,1
1906,34,76092,2,3,807286.67,2,C23,Male,Bachelor,19-02-2015,1
1908,27,29660,2,2,0,1,C8,Female,College,15-08-2017,1
1909,31,36661,3,3,372190,1.71,C21,Female,Master,03-11-2016,1
1911,40.09,96143,3,3,349334.55,1.82,C15,Female,Master,02-11-2016,1
1912,24.71,74589,1,3,291204.29,1.43,C1,Female,College,16-07-2012,1
1913,34,32285,2,2,269565,1,C26,Male,College,08-12-2014,1
1914,32,48010,1,1,255333.75,1.75,C3,Male,Master,24-05-2017,0
1916,37,34619,1,1,190366,1.6,C16,Female,Master,18-05-2015,1
1917,30.7,27867,1,1,533939,2.5,C4,Male,Master,18-06-2015,1
1918,30.08,66704.75,1,2.04,1073208.75,3.29,C21,Female,College,14-08-2014,0
1919,33,41169,3,3,0,1,C21,Male,Master,28-09-2016,1
1922,27,25605,2,2,0,1,C20,Male,Bachelor,31-10-2016,1
1924,30.5,73534,2,2,567772.92,2.62,C10,Female,Bachelor,12-02-2015,0
1925,27,63402,2,2,0,1,C4,Male,Bachelor,15-12-2017,0
1926,30,29575,1,1,145764,1,C26,Male,Master,22-01-2015,1
1927,42,32043,1,3,270958,1.3,C20,Male,College,11-12-2014,1
1928,28.33,69939,3,3,80835,1,C13,Male,Bachelor,29-11-2016,1
1929,30.25,66923,2,2,348691.67,2,C9,Male,Master,30-12-2016,0
1930,37,67317,1,2,106195,1,C29,Male,Bachelor,28-11-2013,1
1932,27.2,63898,2,2,83620,1,C7,Female,Bachelor,21-05-2015,1
1933,32,40086,1,1,0,1,C24,Female,College,20-10-2015,1
1934,26,52518,2,2,0,1,C7,Male,Master,29-08-2016,1
1935,31.17,60214,1,1,208423.33,2,C8,Male,College,09-11-2015,1
1936,25.25,25818,1,1,691072.92,2.75,C22,Male,Bachelor,04-09-2015,0
1937,26.7,78057,3,3,382540,1.6,C28,Male,Bachelor,06-10-2016,1
1938,36,83455,3,3,236018.75,1.75,C15,Male,Master,30-01-2017,1
1939,27.5,55315,1,2,187526.25,1.38,C1,Female,Master,14-11-2014,1
1941,27.8,58533,2,2,246350,1.8,C7,Female,Master,07-04-2017,1
1942,36,61994,2,2,110645,1,C27,Female,Bachelor,15-09-2016,1
1944,45.33,19072,1,1,137911.11,1.33,C11,Female,Bachelor,12-03-2015,1
1947,32,41973,2,2,40000,1,C27,Female,College,06-07-2016,1
1948,27,29520,1,1,0,1,C3,Male,Bachelor,21-09-2017,1
1949,30.46,88909,3,3,246462.31,1.23,C3,Female,Bachelor,29-10-2016,1
1950,26,28506,2,2,0,1,C3,Female,College,10-01-2017,1
1951,30,44512,3,3,0,1,C29,Male,College,30-05-2016,1
1952,27.62,34020,1,1,218776.88,1.75,C10,Male,Master,08-07-2014,1
1954,30.38,49213,1,1,172807.5,1.38,C9,Male,College,07-10-2016,1
1955,29,79676,3,3,0,1,C3,Male,Bachelor,11-12-2017,0
1956,36,77645,3,3,79038.33,1,C14,Male,Bachelor,17-07-2017,0
1957,36.92,25678,1,2,558145.83,2.5,C21,Female,College,06-09-2012,0
1958,27.54,32250,1,1,187354.62,1.23,C25,Female,College,30-11-2016,0
1959,35.36,40099,1,1,429020,2.43,C26,Male,Master,19-06-2015,1
1960,29.25,59169,2,2,0,1,C1,Female,College,10-02-2017,1
1962,28.2,59078,3,3,190546,1.6,C15,Male,Master,31-07-2017,0
1963,32,46860,2,2,0,1,C11,Male,College,17-07-2017,1
1965,36,40118,3,3,394523.33,2,C19,Male,Bachelor,28-09-2017,0
1967,41,28059,1,1,93805,1,C29,Male,College,18-06-2015,1
1968,38.58,55836,1,1,697813.33,2.88,C15,Male,Bachelor,13-07-2015,0
1970,23.4,40996,2,2,159702,1,C20,Male,Bachelor,21-12-2015,1
1971,25,45593,2,2,0,1,C16,Male,College,20-12-2017,0
1972,29,44137,1,1,302783.64,1.82,C18,Female,College,01-02-2017,0
1973,36,52011,1,1,77960,1,C14,Male,Bachelor,30-11-2015,1
1975,35.67,21043,1,1,373081.11,2.33,C2,Female,Bachelor,20-06-2016,1
1976,31,51181,2,2,0,1,C20,Female,Master,31-07-2015,1
1977,35.69,26145,1,1,451741.88,2.31,C8,Female,College,17-09-2016,0
1978,41,12553,1,1,0,1,C17,Male,College,09-12-2015,1
1979,33,18642,1,1,0,1,C25,Male,Bachelor,12-09-2015,1
1980,35.25,42383,3,3,112426.25,1,C29,Male,College,05-05-2017,0
1981,39,60415,2,2,426216,2.2,C27,Female,Master,18-08-2017,0
1982,33.86,81936,2,2,493374.29,2.07,C1,Female,Bachelor,05-11-2016,0
1983,49,76531,1,2,266210,1.33,C23,Female,Master,02-07-2015,1
1984,35,56702,2,2,45420,1,C7,Male,Bachelor,07-11-2016,1
1987,24.91,67394,2,2,275810.91,1.55,C4,Male,Master,21-10-2015,1
1988,39,72499,3,3,0,1,C24,Male,College,13-06-2016,1
1989,36.08,76388,3,3,386946.67,1.75,C7,Male,Master,25-01-2017,0
1990,22,48097,1,1,624320,2.6,C28,Male,College,04-05-2015,1
1991,30,76425,2,2,223800,1.6,C20,Male,Master,29-06-2016,1
1992,35,28498,1,1,275136,2,C26,Female,Master,26-12-2015,1
1993,31.5,74953,2,2,0,1,C21,Male,College,11-03-2017,1
1994,37,46345,3,3,0,1,C10,Male,Bachelor,10-07-2017,1
1995,34,54291,1,1,29066.67,1,C5,Male,College,06-01-2016,1
1996,36.29,48436,1,1,409554.29,2.29,C13,Male,Bachelor,23-05-2015,1
1997,34.38,42408,1,2,496431.88,2.5,C11,Male,Bachelor,19-05-2015,1
1998,35.67,32523,2,2,0,1,C15,Male,College,07-11-2016,1
1999,27.5,30258,1,1,0,1,C19,Female,Bachelor,30-10-2017,0
2000,24.64,46866,1,1,162670.91,1.27,C14,Male,Master,24-08-2016,1
2001,27,39471,1,1,0,1,C23,Female,Bachelor,07-08-2017,1
2002,34.44,98821,2,4,1358995.56,1.83,C6,Male,Bachelor,18-06-2010,1
2003,26,54056,2,2,0,1,C27,Female,Bachelor,28-09-2017,1
2005,25,58320,1,1,88480,1,C13,Male,Master,17-11-2016,1
2007,27,85803,3,3,98720,1,C16,Female,College,28-06-2017,1
2008,33.92,28141.5,1,1.12,1117675.42,3.5,C27,Female,College,26-12-2014,0
2009,28,60796,1,1,0,1,C10,Female,College,07-12-2016,1
2010,32,34692,2,2,429329,2.2,C25,Male,Bachelor,30-12-2016,1
2012,27.92,70916,2,2,491100,1.75,C3,Male,Bachelor,09-01-2017,0
2013,36.38,59274,1,1,376966.25,2,C20,Female,Master,15-05-2015,1
2014,30.55,60967,2,2,486564.55,2.55,C8,Female,Master,07-02-2017,0
2015,33,58203,1,1,0,1,C22,Female,Master,16-03-2015,1
2016,23.8,24906,1,2,179814,1,C1,Female,Master,29-04-2013,1
2017,44,53521,1,2,408307.5,2.38,C4,Male,Bachelor,12-09-2013,1
2018,24.67,29719,2,2,0,1,C21,Male,College,02-10-2017,0
2019,39.29,64781,2,2,164910,1.43,C16,Female,Bachelor,10-06-2016,1
2020,33,58131,3,3,42464,1,C3,Male,Bachelor,30-01-2017,1
2021,24.4,33239,1,1,627280,3.4,C25,Male,Master,05-05-2015,1
2022,30.12,47050,3,3,133683.75,1,C23,Male,College,02-09-2016,1
2023,38,37709,2,2,0,1,C8,Female,College,19-06-2015,1
2024,33,21746,1,1,103420,1,C20,Male,Master,07-10-2016,1
2025,28.57,42234,1,1,186102.86,1.43,C4,Male,College,18-11-2016,1
2026,31,36096,1,1,0,1,C26,Female,Master,11-10-2017,1
2027,35,130245,1,4,1509967.08,2.38,C8,Female,Bachelor,08-10-2012,0
2028,40.5,46269,2,2,898547.92,3.25,C27,Female,Master,22-12-2015,0
2030,32,42779,2,2,0,1,C21,Female,College,05-12-2017,0
2031,26,48890,2,2,112530,1,C4,Male,College,26-05-2015,1
2032,29,85677,3,3,373360,2,C7,Male,College,27-10-2017,0
2033,28.17,51303,1,1,539861.67,2,C21,Male,Master,31-07-2015,1
2034,26.37,74087,1,2,363598.42,1.79,C10,Female,Master,14-05-2015,1
2035,42.86,66031,1,2,305892.86,1.86,C6,Male,College,22-05-2015,1
2036,28,72393,2,2,0,1,C21,Female,College,30-11-2015,1
2037,31,50370,3,3,0,1,C4,Male,College,04-10-2016,1
2038,23,17687,1,1,0,1,C7,Female,Bachelor,19-01-2016,1
2039,36,74434,2,2,0,1,C5,Female,Master,15-12-2017,0
2040,25,20590,1,1,171968,1.6,C15,Male,Bachelor,03-03-2015,1
2041,34,46083,2,2,0,1,C22,Male,Master,12-06-2017,1
2043,36,94212,3,3,826420,2.5,C10,Male,College,18-09-2017,0
2044,34,38619,2,2,93232,1,C20,Male,College,15-11-2016,1
2045,25,84806,3,3,132361.67,1.5,C9,Male,Bachelor,09-05-2017,1
2047,35.59,70252,3,3,481398.24,2.18,C29,Male,Master,09-08-2016,1
2049,39.58,100888,1,3,733365,2.12,C23,Female,Bachelor,24-10-2011,1
2050,34.79,92796,2,2,1208926.43,3.14,C29,Male,Master,31-10-2016,0
2052,36,73177,2,2,479777.78,2.33,C18,Male,Master,13-04-2017,0
2053,30.5,46979,3,3,107210,1,C24,Female,Master,05-06-2017,1
2054,27,56814,2,2,0,1,C28,Male,College,07-07-2017,1
2055,32.25,42260,3,3,468526.25,1.75,C10,Male,College,02-01-2016,0
2056,29.17,100412,3,3,130290,1,C23,Male,College,29-05-2017,1
2057,32,40198,2,2,96071.67,1,C27,Female,Bachelor,30-10-2015,1
2058,34,57449,1,1,191242.5,1.75,C8,Female,Master,26-09-2017,0
2059,37,67669,2,2,0,1,C20,Female,Bachelor,08-09-2017,1
2060,30,62011,2,2,0,1,C14,Male,Master,18-12-2017,0
2061,40.94,57975,2,2,447065.29,2.12,C15,Female,Bachelor,06-06-2016,1
2062,26.78,92401,2,2,820787.78,2.67,C10,Male,Master,31-03-2017,1
2063,33,55473,2,2,0,1,C18,Male,Master,27-04-2017,1
2064,27,78564,2,2,272862.22,1.33,C5,Male,Master,01-10-2015,1
2065,36,44146,2,2,0,1,C11,Female,College,04-12-2015,1
2066,36.67,63181,2,2,416761.67,1.5,C29,Female,Master,21-02-2013,1
2067,27,21792,1,1,56195,1,C25,Female,Master,23-06-2017,1
2068,37,39750,1,1,0,1,C11,Male,Bachelor,12-06-2015,1
2069,42,30999,1,1,0,1,C23,Female,College,12-06-2015,1
2070,31.42,77599.5,2,3.25,1012277.92,2.5,C6,Male,College,30-01-2012,0
2071,34,80535,2,2,907745,3.25,C3,Female,Bachelor,28-06-2017,1
2073,21,42380,1,1,100013,1.1,C27,Male,College,31-12-2015,1
2074,25,47487,2,2,0,1,C18,Male,Bachelor,17-08-2016,1
2076,39.5,90200,1,2,797175.83,2.88,C15,Female,Master,15-08-2013,0
2078,35,83028,3,3,1129950,3.57,C12,Female,College,29-05-2017,0
2082,28.43,65726,2,2,234731.43,1.43,C24,Male,Master,30-05-2017,0
2083,36.83,46515,1,1,183303.33,1.75,C17,Female,Master,06-06-2016,1
2084,26,42405,2,2,0,1,C17,Female,Master,12-10-2017,1
2085,30,50787,1,1,570240,2.71,C22,Female,Master,18-07-2015,1
2086,45,29915,1,1,0,1,C9,Male,College,26-09-2015,1
2087,50.75,94824.5,1,2.17,1239021.25,3,C24,Male,Master,20-08-2012,0
2088,32,45264,1,1,0,1,C9,Female,Bachelor,27-12-2017,0
2089,32.6,38201,3,3,190568,1.6,C29,Male,College,31-07-2017,0
2090,32,74873,2,2,30578,1,C15,Male,Master,31-07-2017,0
2091,39.83,22556,1,1,452946.67,2,C24,Male,Bachelor,11-09-2015,1
2092,33.67,66035,3,3,388413.33,1.92,C2,Male,Bachelor,06-12-2016,1
2093,31,58872,2,2,0,1,C19,Male,Master,08-10-2016,1
2094,28,26053,1,1,0,1,C15,Male,Bachelor,17-12-2015,1
2095,33.33,48829,1,1,0,1,C26,Male,Bachelor,29-10-2016,1
2096,34.5,71129,2,2,264127.5,1.75,C14,Male,Bachelor,03-05-2017,0
2097,35.6,70496,3,3,0,1,C25,Male,College,31-07-2017,0
2098,43.86,139882,3,5,0,1,C21,Male,Master,02-04-2010,1
2100,41.45,65632,2,2,873770.91,3.18,C9,Male,Bachelor,08-05-2015,1
2101,29.6,90421,3,3,20948,1,C17,Male,Master,19-09-2016,1
2102,44,117708,3,4,592248.18,1.55,C2,Male,Master,30-07-2012,1
2103,37,64855,2,2,139648,1.6,C10,Male,College,12-07-2017,1
2104,40.25,79523,1,3,729368.75,2.5,C7,Female,College,30-04-2013,0
2105,32.67,33442,1,1,0,1,C21,Male,Bachelor,15-01-2016,1
2106,32,21252,1,1,407482,2,C2,Female,College,26-10-2015,1
2108,32,59928,1,1,33570,1,C16,Female,Master,30-11-2016,1
2109,30.4,72478,2,2,642992.67,2.6,C7,Male,Master,08-10-2016,0
2110,37.33,131847,5,5,841131.25,1.38,C19,Male,College,21-01-2013,0
2113,32,38992,1,1,0,1,C15,Female,Bachelor,13-09-2016,1
2114,39.67,105686,2,4,2373709.17,2.5,C19,Female,College,24-06-2013,0
2115,30,69166,2,2,0,1,C9,Male,Master,23-10-2015,1
2116,52,40592,1,1,166666.67,1.5,C22,Female,College,20-08-2015,1
2117,37,41591,2,2,0,1,C4,Male,Master,08-10-2015,1
2118,26.08,47752,2,2,600063.85,2.31,C10,Male,Master,28-06-2016,1
2120,30.38,19052,1,1,105632.5,1.38,C4,Female,Bachelor,25-07-2016,1
2121,26,31743,1,1,130812,1,C22,Female,Master,18-11-2015,1
2122,34,61065,3,3,125155,1,C2,Male,College,24-10-2015,1
2123,46,42604,2,2,0,1,C3,Female,College,11-12-2015,1
2124,22.71,68936,1,2,435065.71,1.43,C13,Male,Bachelor,22-08-2015,1
2125,40.88,39560,1,1,373476.25,2.12,C24,Female,Bachelor,02-10-2015,1
2126,34.6,44707,2,2,64344,1,C28,Female,Master,02-01-2017,1
2127,33.5,86291,2,2,0,1,C12,Female,Master,13-06-2017,1
2128,37,21270,1,1,208552,1.6,C28,Male,Bachelor,21-08-2015,1
2129,34,59930,2,2,220905,1,C17,Female,Master,30-07-2012,1
2130,34,40948,2,2,181225,1,C20,Male,Master,05-11-2012,1
2131,29.4,45665,2,2,38964,1,C21,Male,Bachelor,08-11-2016,1
2132,31,70778,2,2,135206.67,1,C21,Female,Bachelor,08-10-2016,0
2133,28,74781,3,3,0,1,C22,Male,Bachelor,29-05-2017,1
2134,38.75,116006,2,5,2487352.08,2.88,C29,Male,College,30-10-2010,0
2135,43,47426,3,3,38830,1,C24,Female,College,14-08-2017,0
2137,34.25,61050,1,2,835063.33,3.25,C26,Female,Master,14-11-2011,0
2138,29,43989,1,1,0,1,C8,Male,Bachelor,30-07-2015,1
2139,26,95969,2,2,377132.5,2.5,C4,Male,Master,04-09-2017,0
2140,32,50778,3,3,0,1,C19,Male,Bachelor,28-11-2017,0
2141,28,49533,3,3,0,1,C16,Male,Master,28-06-2017,1
2142,44.57,41723,1,1,359236.43,2.29,C26,Female,Master,25-10-2012,1
2143,26,42844,2,2,0,1,C29,Male,College,18-01-2017,1
2144,36,42166,2,2,116836,1,C9,Female,Master,24-02-2015,1
2145,32,44012,2,2,0,1,C4,Male,Bachelor,14-01-2017,1
2146,27,59352,2,2,0,1,C6,Male,Bachelor,28-06-2017,1
2148,31.06,69678,3,3,659268.24,2,C17,Female,Master,29-07-2016,0
2151,31.47,52035,1,2,365648.67,1.8,C14,Male,College,13-05-2015,1
2152,28,27194,1,1,25000,1,C22,Female,Master,14-09-2015,1
2153,30,80499,2,2,67256.67,1,C11,Female,Bachelor,16-10-2017,0
2154,40.2,153766,5,5,0,1,C25,Male,Master,03-01-2013,1
2155,36,42772,1,1,110682.86,1.43,C29,Male,Master,30-10-2015,1
2156,33.4,82046,2,2,327982,1.6,C5,Female,Master,12-10-2015,1
2157,36,46480,2,2,72270,1,C10,Female,College,29-05-2015,1
2159,35,42813,1,1,193335.71,1.43,C29,Female,Bachelor,03-07-2015,1
2160,36.63,66650,2,2,568672.63,2.42,C8,Female,Master,20-06-2016,0
2161,38.83,32871,3,3,68610,1,C19,Male,Bachelor,28-06-2016,1
2162,37.47,31809,1,1,388157.65,2.06,C23,Male,Bachelor,06-05-2013,1
2163,32,55700,1,1,0,1,C11,Male,Bachelor,28-09-2016,1
2164,22.5,35943,1,1,41360,1,C15,Male,Bachelor,18-11-2016,1
2165,37,45604,1,1,0,1,C23,Female,College,18-08-2016,1
2166,41.67,31780,1,1,566259.17,2.88,C29,Male,Master,09-07-2015,0
2167,38.08,70714,1,2,507584.62,2.08,C1,Male,Bachelor,27-04-2013,1
2168,39.42,50801,1,1,580698.75,2.62,C25,Male,Bachelor,27-11-2014,1
2169,28,133579,3,3,160600,1.43,C7,Female,College,27-06-2017,0
